posLat,posLon,time,map_via,map_bairro,map_quadra,map_Cat_via,map_Sit_pav,map_Sit_urb,map_Cal_Pass,map_Ilu_Pub,map_Arb,map_Esgo_Sani,ident_Sex_ide,ident_Natura,ident_Fax_Eta,ident_Et_Raça,ident_Est_Civ,ident_Est_Esc,ident_Def_Perm,ident_Res,ident_Ani_Est,ident_Pos_Imo,ident_Atv_trab,ident_Cid_Trab,ident_Rend_Ind,inf_Not_Cid,inf_Loc_Trav,inf_Pri_Bair,inf_Cuid_Saud,inf_Loc_Laz,inf_Res_Dom,inf_Dei_Res,inf_Fre_Res,inf_Fre_Var,inf_Ben_Arb,inf_Ori_Agu,inf_Falt_Agu,inf_Mei_Tran,inf_Sat_Vid,inf_Sat_Gov,map_Sis_Dre
-17.56270516034154,-50.64231117539021,2022-11-29 10:33:53.758039,rua 3,setor palmito,68,"local, 30km/h",Asfaltada,Horizontal/Chão|Placa Trânsito,Calçamento Baixo Conforto,Sim,Sim,Sem Sistema,Masculino,Outro município de Goiás,30 a 39,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Cachorro,Própia,Agricultura/Pecuária,Santo Antônio da Barra|Rio Verde,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som|Rádio|Redes Sociais,Casa Família/Amigos|Clube/Pesqueiro|Feira/Comércio,Posto de Saúde|Segurança|Saneamento,Dança,Cómercio|Pista de Caminhada,Separa seco e orgânico|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta|Carro|Motocicleta,5 - muito satisfeito,4 - satisfeito,Canteiro Inadequado
-17.56281425654906,-50.64294538677844,2022-11-29 10:35:55.072144,rua 02,palmito,64,"local, 30km/h",Asfalto Baixo Conforto,Horizontal/Chão|Placa Trânsito,Calçamento Baixo Conforto,Sim,Canteiro Inadequado|Raízes Expostas,Sem Sistema,Masculino,Santo Antônio da Barra,30 a 39,Parda,Separado(a),Científico/Médio,Não,Família,Cachorro,Própia,Indústria/Usina,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais,Casa Família/Amigos|Feira/Comércio|Praças/Parques,emprego|Esporte/Lazer/Recreação|Praça,Bebe água|Esporte,Cómercio|Parque/Praça|Outro,Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida,Torneira/Rede pública,Nunca falta,Bicicleta|Carro,4 - satisfeito,5 - muito satisfeito,Canteiro Inadequado
-17.5619899,-50.6431491,2022-11-29 10:37:49.376464,rua miguel gomes,palmito,63,"local, 30km/h",Asfalto Baixo Conforto,Horizontal/Chão|Placa Trânsito,Calçamento Baixo Conforto,Sim,Canteiro Inadequado,Sem Sistema,Feminino,Outro município de Goiás,60 ou mais,Parda,Viúvo(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro|Gato,Própia,Aposentado,Desempregado,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som,Outros,Hospital|Ônibus|Segurança,Caminha/Corre,Pista de Caminhada|Outro,Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Qualidade de vida,Torneira/Rede pública,Nunca falta,A pé,2 - insatisfeito,3 - indiferente/não sabe,Canteiro Inadequado
-17.5619899,-50.6431491,2022-11-29 10:39:47.654827,rua miguel gomes,palmito,63,"local, 30km/h",Asfalto Baixo Conforto,Horizontal/Chão|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Feminino,Santo Antônio da Barra,18 a 29,Parda,Solteiro(a),Graduação,Não,Família,Não,Própia,Funcionário Público,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais,Escola|Feira/Comércio|Praças/Parques,emprego|Farmácia|Segurança,Bebe água|Outro,Academia pública|Outro,Separa seco e orgânico|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Água mineral|Torneira/Rede pública,Nunca falta,Bicicleta|Carro,5 - muito satisfeito,5 - muito satisfeito,Canteiro Inadequado
-17.56270516034154,-50.64231117539021,2022-11-29 10:41:46.929183,rua 3,palmito,68,"local, 30km/h",Asfaltada,Horizontal/Chão|Placa Trânsito,Calçamento,Sim,Sim,Sem Sistema,Feminino,Município de outro Estado,60 ou mais,Parda,Solteiro(a),Analfabeto(a),Audição,Sozinho(a),Não,Própia,Aposentado,Desempregado,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Televisão,Casa Família/Amigos|Feira/Comércio|Outros,Hospital|Posto de Saúde|Outros,Caminha/Corre|Exames/Remédio,Pista de Caminhada|Outro,Queima,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta,4 - satisfeito,4 - satisfeito,Canteiro Inadequado
-17.5619899,-50.6431491,2022-11-29 10:43:47.390646,miguel gomes,palmito,69,"local, 30km/h",Asfaltada,Horizontal/Chão|Placa Trânsito,Calçamento Baixo Conforto,Sim,Sim,Sem Sistema,Masculino,Santo Antônio da Barra,60 ou mais,Parda,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro,Própia,Aposentado,Desempregado,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som|Rádio,Casa Família/Amigos|Outros,Ônibus|Posto de Saúde|Segurança|Outros,Exames/Remédio,Outro,Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Outro,Poço Artesiano|Torneira/Rede pública,Nunca falta,A pé,2 - insatisfeito,2 - insatisfeito,Canteiro Inadequado
-17.557514839231267,-50.63476676296081,2022-11-29 10:46:39.025663,joao Pedro Nascimento ,centro,42,"local, 30km/h",Asfaltada,Faixa de Pedestre|Horizontal/Chão|Placa Trânsito,Calçamento Baixo Conforto|Obstáculo,Sim,Sim|Canteiro Inadequado,Sem Sistema,Feminino,Município de outro Estado,60 ou mais,Parda,Casado(a)/União Estável,Analfabeto(a),Visão|Outras,Família,Não,Própia,Desempregado,Desempregado,Auxílio/Seguro/Benefício governo,Conversas Informais|Rádio,Outros,Outros,Alimentação balanceada|Bebe água|Exames/Remédio,Outro,Não separa|Calçada/Lixeira,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,A pé,2 - insatisfeito,4 - satisfeito,Canteiro Inadequado
-17.557514839231267,-50.63476676296081,2022-11-29 10:48:37.431092,joao pedro Nascimento ,centro,40,"local, 30km/h",Asfaltada,Placa Trânsito,Calçamento|Obstáculo,Sim,Sim,Sem Sistema,Masculino,Outro município de Goiás,30 a 39,Preta,Casado(a)/União Estável,Científico/Médio,Não,Família,Cachorro,Emprestada,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais,Igreja/Culto|Shows|Outros,Reciclagem|Segurança|Outros,Caminha/Corre|Esporte,Pista de Caminhada|Quadra de Esportes|Outro,Separa seco e orgânico|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,5 - muito satisfeito,Canteiro Inadequado
-17.55978414787026,-50.63236652324706,2022-11-29 11:23:16.166242,rua da serrinha,centro,07,"coletora, 40km/h",Asfalto Baixo Conforto,Horizontal/Chão,Calçamento Baixo Conforto|Obstáculo|Sem Acessibilidade,Sim,Sim,Sem Sistema,Feminino,Santo Antônio da Barra,60 ou mais,Não Declarado,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Não,Própia,Aposentado,Santo Antônio da Barra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Rádio,Igreja/Culto|Outros,Arborização|Coleta de Lixo|Cresche|Praça,Alimentação balanceada|Dorme|Exames/Remédio,Academia pública|Outro,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,5 - muito satisfeito,Canteiro Inadequado
-17.55978414787026,-50.63236652324706,2022-11-29 11:26:29.397781,rua da serrinha,centro,07,"coletora, 40km/h",Asfaltada,Horizontal/Chão,Calçamento Baixo Conforto|Obstáculo|Sem Acessibilidade,Sim,Sim,Sem Sistema,Feminino,Município de outro Estado,50 a 59,Parda,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Não,Alugada,Informal/Bico,Santo Antônio da Barra,Não tem,Carro de Som,Igreja/Culto|Outros,Ação Social|Ônibus|Saneamento,Alimentação balanceada|Bebe água|Dorme,Pista de Caminhada|Outro,Não separa|Calçada/Lixeira,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Sombra,Filtro|Torneira/Rede pública,Nunca falta,Carro,4 - satisfeito,4 - satisfeito,Canteiro Adequado|Canteiro Inadequado
-17.55978414787026,-50.63236652324706,2022-11-29 11:29:04.991520,rua da cerrinha,centro,07,"coletora, 40km/h",Asfaltada,Horizontal/Chão,Calçamento|Obstáculo|Sem Acessibilidade,Sim,Sim,Sem Sistema,Feminino,Outro município de Goiás,40 a 49,Parda,Casado(a)/União Estável,Graduação,Não,Família,Cachorro,Própia,Funcionário Público,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais|Redes Sociais,Academia|Feira/Comércio|Igreja/Culto,Ação Social|Arborização|Coleta de Lixo|emprego|Farmácia|Pavimentação|Segurança,Academia|Bebe água|Dorme|Exames/Remédio,Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Preservação|Sombra,Torneira/Rede pública,Nunca falta,Carro,4 - satisfeito,4 - satisfeito,Canteiro Adequado
-17.558471169010375,-50.632905073275694,2022-11-29 11:31:03.388752,rua do oleo,centro,17,"coletora, 40km/h",Asfaltada,Horizontal/Chão|Placa Trânsito,Calçamento|Obstáculo,Sim,Sim,Sem Sistema,Masculino,Município de outro Estado,60 ou mais,Parda,Casado(a)/União Estável,Analfabeto(a),Não,Família,Não,Própia,Aposentado,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Rádio,Igreja/Culto|Outros,Arborização|Coleta de Lixo|Farmácia|Iluminação,Alimentação balanceada|Caminha/Corre|Dorme,Pista de Caminhada|Outro,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Bicicleta,5 - muito satisfeito,5 - muito satisfeito,Canteiro Inadequado
-17.558471169010375,-50.632905073275694,2022-11-29 11:32:54.543546,rua do oleo,centro,17,"coletora, 40km/h",Asfaltada,Horizontal/Chão|Placa Trânsito,Calçamento|Obstáculo,Sim,Sim,Sem Sistema,Masculino,Santo Antônio da Barra,30 a 39,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Não,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais|Whatsapp,Bares/Restaurantes|Casa Família/Amigos|Praças/Parques,emprego|Faculdade|Turismo,Alimentação balanceada|Dorme,Outro,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,4 - satisfeito,Canteiro Inadequado
-17.55728303173795,-50.63101973697681,2022-11-29 10:15:18.248930,Gercino D'avilla leão ,centro ,46,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Não,Com Rede Pública,Masculino,Outro município de Goiás,60 ou mais,Parda,Casado(a)/União Estável,Científico/Médio,Não,Família,Não,Própia,Funcionário Público,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais,Outros,Saneamento|Outros,Não Cuida,Outro,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Embeleza a cidade|Sombra,Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,5 - muito satisfeito,Bueiro
-17.555813105697666,-50.62333827863424,2022-11-29 10:20:15.507174,sem nome 08 ,sol nascente ,,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento,Sim,Não,,Masculino,Outro município de Goiás,50 a 59,Parda,Solteiro(a),Científico/Médio,Não,Família,Cachorro,Própia,Funcionário Público,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais,Bares/Restaurantes,Outros,Não Cuida,Outro,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Sem benefícios,Poço Artesiano,Nunca falta,Bicicleta,4 - satisfeito,4 - satisfeito,Obstáculo
-17.55728303173795,-50.63101973697681,2022-11-29 10:24:25.317026,Gercino D'avilla,centro,12,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento,Sim,Sim,,Feminino,Município de outro Estado,60 ou mais,Branca,Viúvo(a),Científico/Médio,Não,Sozinho(a),Cachorro,Própia,Aposentado,Outra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Outros,Igreja/Culto,Outros,Caminha/Corre,Academia pública,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Qualidade de vida,Torneira/Rede pública,Nunca falta,A pé,3 - indiferente/não sabe,5 - muito satisfeito,Obstáculo
-17.55728303173795,-50.63101973697681,2022-11-29 10:27:55.331571,Gercino D'avilla,centro ,14,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Não,,Masculino,Município de outro Estado,30 a 39,Preta,Casado(a)/União Estável,Científico/Médio,Não,Família,Cachorro,Própia,Agricultura/Pecuária,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais|Whatsapp,Bares/Restaurantes,Pavimentação,Caminha/Corre,Parque/Praça,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida,Torneira/Rede pública,Nunca falta,Carro,4 - satisfeito,4 - satisfeito,Obstáculo
-17.55728303173795,-50.63101973697681,2022-11-29 10:31:16.245777,Gercino D'avilla ,centro ,44,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Não,,Feminino,Santo Antônio da Barra,50 a 59,Parda,Casado(a)/União Estável,Pós-Graduação,Não,Família,Cachorro,Própia,Funcionário Público,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais|Whatsapp,Casa Família/Amigos|Quadra de Esporte,Ação Social|Cultura/Eventos|Reciclagem,Caminha/Corre,Pista de Caminhada,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida,Torneira/Rede pública,Nunca falta,Bicicleta,4 - satisfeito,5 - muito satisfeito,Obstáculo
-17.55728303173795,-50.63101973697681,2022-11-29 10:34:54.687895,Gercino de A'villa,vila boa,19,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Não,,Masculino,Santo Antônio da Barra,30 a 39,Parda,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Mobilidade,Sozinho(a),Não,Alugada,Aposentado,Outra,"Menos de 1 salário mínimo (até R$ 1.212,00)",Conversas Informais,Quadra de Esporte,Escola/Cursos|Hospital,Exames/Remédio,Quadra de Esportes,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida,Torneira/Rede pública,Nunca falta,Carona/Uber/Táxi,4 - satisfeito,5 - muito satisfeito,Obstáculo
-17.557756401966447,-50.62323609246774,2022-11-29 10:38:45.328417,Rua sem nome 01,sol nascente,sn,"coletora, 40km/h",Terra/Cascalho/Pedregosa,Sinalização Tátil,Terra/Cascalho,Sim,Não,,Masculino,Município de outro Estado,40 a 49,Preta,Solteiro(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Não,Própia,Indústria/Usina,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais,Igreja/Culto,Esporte/Lazer/Recreação,Não Cuida,Academia pública,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,1 ou 2x na semana,1 ou 2x na semana,Embeleza a cidade|Qualidade de vida,Torneira/Rede pública,Nunca falta,Carro,4 - satisfeito,5 - muito satisfeito,Obstáculo
-17.555813105697666,-50.62333827863424,2022-11-29 10:45:49.331620,rua sem nome 08 ,sol nascente,3,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Não,,Feminino,Outro município de Goiás,60 ou mais,Parda,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Cachorro,Emprestada,Aposentado,Rio Verde,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Carro de Som|Conversas Informais,Igreja/Culto,Praça,Exames/Remédio,Outro,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Qualidade de vida,Torneira/Rede pública,1x no mês,Carro,4 - satisfeito,4 - satisfeito,Obstáculo
-17.555813105697666,-50.62333827863424,2022-11-29 10:48:56.910998,rua sem nome 08 ,sol nascente,03,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento Baixo Conforto,Sim,Não,,Masculino,Outro município de Goiás,60 ou mais,Parda,Separado(a),Primário/Fundamental I (1º ao 5º anos) Completo,Não,Sozinho(a),Não,Própia,Aposentado,Rio Verde,"Menos de 1 salário mínimo (até R$ 1.212,00)",Carro de Som,Igreja/Culto,Habitação,Caminha/Corre|Exames/Remédio,Parque/Praça|Pista de Caminhada,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Sombra,Poço Artesiano,Nunca falta,Carro,4 - satisfeito,4 - satisfeito,Obstáculo
-17.557343773325123,-50.6251860305614,2022-11-29 10:52:49.164651,rua sem nome 04,sol nascente ,sn,"coletora, 40km/h",Asfalto Baixo Conforto,Placa Trânsito,Calçamento Baixo Conforto,Sim,Não,,Masculino,Santo Antônio da Barra,60 ou mais,Parda,Casado(a)/União Estável,Científico/Médio,Audição,Sozinho(a),Não,Alugada,Aposentado,Rio Verde,"De 3 até 5 (R$2.424,00 até 6.060,00)",Conversas Informais|Redes Sociais,Outros,Outros,Exames/Remédio,Outro,Não separa,Não pretende separar o resíduo.,1 ou 2x na semana,Não tem coleta,Outro,Torneira/Rede pública,Nunca falta,Carro,5 - muito satisfeito,5 - muito satisfeito,Obstáculo
-17.557562278169918,-50.63423865739336,2022-11-29 11:32:38.917090,11 de abril ,centro,44,"coletora, 40km/h",Asfaltada,Horizontal/Chão|Placa Trânsito,Calçamento,Sim,Não,,Feminino,Município de outro Estado,60 ou mais,Parda,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Visão,Sozinho(a),Pássaro,Própia,Aposentado,Outra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Televisão,Casa Família/Amigos|Clube/Pesqueiro|Igreja/Culto,Ação Social|Ônibus|Segurança|Saneamento,Alimentação balanceada|Caminha/Corre|Dorme,Pista de Caminhada,Não separa,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Qualidade de vida|Sombra,Torneira/Rede pública,Nunca falta,A pé,4 - satisfeito,4 - satisfeito,Bueiro|Obstáculo
-17.558643665333342,-50.63113218884358,2022-11-29 11:36:05.734515,5 de março ,boa vistq,26 ,"coletora, 40km/h",Asfaltada,Placa Trânsito,Calçamento,Sim,Sim,Com Rede Pública,Feminino,Município de outro Estado,60 ou mais,Parda,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Não,Família,Não,Própia,Aposentado,Outra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Conversas Informais,Igreja/Culto,Cresche|Esporte/Lazer/Recreação|Ônibus|Saneamento,Alimentação balanceada|Bebe água|Dorme,Biblioteca|Cómercio|Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,3x na semana ou mais,Ar puro/fresco|Embeleza a cidade|Sombra,Torneira/Rede pública,Nunca falta,A pé,5 - muito satisfeito,5 - muito satisfeito,Obstáculo
-17.557756401966447,-50.62323609246774,2022-11-29 10:41:13.270339,rua sn1,sol nacente,20,"local, 30km/h",Terra/Cascalho/Pedregosa,Sinalização Tátil,Obstáculo,Sim,Sim,Sem Sistema,Feminino,Santo Antônio da Barra,30 a 39,Preta,Casado(a)/União Estável,Científico/Médio,Não,Família,Não,Própia,Comércio/Prestação de serviços/Construção Civil,Santo Antônio da Barra,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais|Televisão|Whatsapp,Bares/Restaurantes|Igreja/Culto,Cresche|Escola/Cursos|Praça,Bebe água|Caminha/Corre|Dorme,Academia pública|Parque/Praça,Não separa,Não pretende separar o resíduo.,3x na semana ou mais,Não tem coleta,Ar puro/fresco|Embeleza a cidade,Outra,Nunca falta,Carro,5 - muito satisfeito,5 - muito satisfeito,Obstáculo
-17.557756401966447,-50.62323609246774,2022-11-29 10:47:09.339821,rua sn1,sol nacente,22,"coletora, 40km/h",Terra/Cascalho/Pedregosa,Sinalização Tátil,Terra/Cascalho,Sim,Não,Sem Sistema,Feminino,Santo Antônio da Barra,18 a 29,Branca,Casado(a)/União Estável,Graduação,Não,Família,Não,Própia,Estudante,Rio Verde,"Menos de 1 salário mínimo (até R$ 1.212,00)",Rádio|Redes Sociais|Televisão,Academia|Bares/Restaurantes|Praças/Parques,Coleta de Lixo|Pavimentação|Saneamento,Esporte,Biblioteca,Separa seco e orgânico,Na calçada/lixeira para coleta da Coop Recicla ou outra empresa.,3x na semana ou mais,Não tem coleta,Ar puro/fresco,Torneira/Rede pública,Nunca falta,Ônibus municipal,3 - indiferente/não sabe,4 - satisfeito,Obstáculo
-17.556809104787337,-50.62341789303698,2022-11-29 10:50:53.764757,sno2,sol nacente ,15,"local, 30km/h",Terra/Cascalho/Pedregosa,Sinalização Tátil,Terra/Cascalho,Sim,Não,Sem Sistema,Feminino,Município de outro Estado,60 ou mais,Preta,Casado(a)/União Estável,Primário/Fundamental I (1º ao 5º anos) Completo,Outras,Família,Cachorro,Própia,Aposentado,Acreúna,"De 1 até 3 (R$ 1.212,01 até 2.424,00)",Redes Sociais|Outros,Igreja/Culto,Hospital|Pavimentação|Outros,Alimentação balanceada|Outro,Academia pública,Não separa,Não pretende separar o resíduo.,1 ou 2x na semana,Não tem coleta,Ar puro/fresco|Embeleza a cidade,Torneira/Rede pública,Nunca falta,Bicicleta|Carro,3 - indiferente/não sabe,5 - muito satisfeito,Obstáculo
